husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,nwifeinc,inlf,hrwage
44,0,692,17,0,0,60,0,962,44,0,17,0,0,112500,21,21,0,40,62.476,1,24.05
30,1,880,13,0,0,40,0,198,26,0,16,0,0,45000,11,4,1,8,34.704,1,24.75
36,1,660,18,1,0,0,0,660,33,1,18,0,0,67500,12,9,1,40,33.18,1,16.5
50,0,517,12,0,0,32,0,467,49,0,10,0,1,55000,32,33,0,40,30.716,1,11.675
38,0,725,16,0,0,40,0,600,35,0,16,0,0,55000,16,13,0,50,23.8,1,12
34,1,310,12,1,0,40,0,425,32,1,15,0,0,45000,16,11,1,40,22.9,1,10.625
57,0,500,12,0,0,40,0,220,56,0,14,0,0,32500,39,36,0,32,21.06,1,6.875
45,0,200,6,0,1,64,1,26,35,0,6,1,0,13750,33,23,0,6,12.398,1,4.333333
35,0,400,12,0,0,32,1,268,34,0,13,0,0,55000,17,15,0,40,41.064,1,6.7
29,0,400,12,0,0,40,0,322,26,0,14,0,0,27500,11,6,0,40,10.756,1,8.05
53,0,200,18,0,0,40,0,100,52,0,16,0,0,22500,29,30,0,20,17.3,1,5
40,1,250,4,0,1,40,0,250,46,0,12,1,1,22500,30,28,1,40,9.5,1,6.25
39,0,300,12,0,0,40,1,440,39,0,12,0,0,45000,21,21,0,40,22.12,1,11
31,1,451,10,0,0,46,0,323,45,0,12,0,0,37500,15,27,0,45,20.704,1,7.177778
57,0,390,12,1,0,40,0,320,55,1,12,0,0,45000,39,37,0,40,28.36,1,8
32,0,800,16,0,0,55,0,450,27,0,14,0,0,45000,10,7,0,40,21.6,1,11.25
32,0,1000,16,0,0,40,0,480,35,0,16,0,1,45000,10,13,1,32,20.04,1,15
36,0,538,12,0,0,0,0,538,32,0,10,0,0,55000,18,16,1,40,27.024,1,13.45
55,0,1100,14,0,0,0,1,320,53,0,12,0,0,112500,35,35,0,40,95.86,1,8
51,0,440,12,0,0,40,0,500,46,0,12,0,0,45000,33,28,0,45,19,1,11.11111
42,1,786,12,0,0,40,1,158,40,0,12,0,1,45000,24,22,0,30,36.784,1,5.266667
29,1,368,12,0,0,30,0,620,30,0,16,0,0,55000,11,8,1,40,22.76,1,15.5
24,0,400,14,0,0,30,1,294,31,0,13,0,0,32500,4,12,0,40,17.212,1,7.35
29,0,399,10,0,1,38,0,548,28,0,15,1,0,27500,13,7,0,40,0,1,13.7
25,0,425,13,0,0,38,0,210,23,0,13,0,0,32500,6,4,0,40,21.58,1,5.25
34,0,768,12,0,0,48,1,260,40,0,12,0,0,45000,16,22,0,40,31.48,1,6.5
28,1,400,12,0,0,40,0,400,31,0,12,0,1,37500,10,13,1,45,16.7,1,8.888889
26,0,400,12,0,0,40,0,405,25,0,12,0,1,37500,8,7,0,40,16.44,1,10.125
52,1,673,18,0,0,40,1,400,48,0,14,0,0,0,28,28,0,40,0,1,10
28,1,606,14,0,0,40,0,470,27,0,12,0,1,67500,8,9,0,40,43.06,1,11.75
44,1,447,12,0,0,48,0,264,41,0,12,0,0,45000,26,23,0,35,31.272,1,7.542857
39,0,750,16,0,0,40,0,255,32,0,12,0,0,55000,17,14,1,40,41.74,1,6.375
38,0,379,12,0,0,50,0,195,32,0,13,0,0,27500,20,13,1,20,17.36,1,9.75
43,0,400,16,0,0,40,0,335,38,0,16,0,0,27500,21,16,1,40,10.08,1,8.375
55,0,750,17,0,0,24,0,336,56,0,16,0,0,67500,32,34,0,24,50.028,1,14
41,1,540,12,0,0,50,1,200,41,0,16,0,0,3000,23,19,0,28,0,1,7.142857
59,1,500,7,0,0,50,1,126,55,0,10,0,0,22500,46,39,0,28,15.948,1,4.5
47,0,900,16,0,0,0,1,900,46,0,18,0,1,112500,25,22,0,50,65.7,1,18
43,0,800,16,0,0,40,0,850,38,0,17,0,0,112500,21,15,0,40,68.3,1,21.25
29,0,460,16,1,0,38,0,350,29,1,16,0,0,45000,7,7,1,40,26.8,1,8.75
29,0,328,12,1,0,0,0,220,30,1,12,0,0,32500,11,12,1,40,21.06,1,5.5
61,0,900,14,0,0,40,0,210,58,0,15,0,0,32500,41,37,0,20,21.58,1,10.5
54,0,1442,16,0,0,50,1,425,47,0,18,0,1,112500,32,23,0,35,90.4,1,12.14286
56,1,476,14,0,0,0,0,500,46,0,12,0,0,22500,36,28,0,48,0,1,10.41667
36,0,615,12,0,0,40,1,807,37,0,12,0,0,67500,18,19,0,40,25.536,1,20.175
43,0,1000,16,0,0,40,1,130,41,0,12,0,0,55000,21,23,0,20,48.24,1,6.5
44,0,928,12,0,0,40,1,660,39,0,14,0,1,112500,26,19,0,40,78.18,1,16.5
30,0,654,12,0,0,40,0,616,26,0,12,0,0,67500,12,8,0,35,35.468,1,17.6
42,0,360,12,0,0,40,1,137,41,0,14,0,0,17500,24,21,0,20,10.376,1,6.85
35,1,397,12,0,0,46,1,413,33,0,12,0,0,45000,17,15,0,40,23.524,1,10.325
31,0,700,14,0,0,60,0,150,23,0,14,0,0,32500,11,3,1,40,24.7,1,3.75
27,0,495,12,0,0,40,0,200,24,0,12,0,0,32500,9,6,0,40,22.1,1,5
42,0,368,13,1,0,40,0,415,44,1,18,0,1,45000,23,20,0,40,23.42,1,10.375
44,1,360,12,0,0,40,1,240,39,0,12,0,0,37500,26,21,0,40,25.02,1,6
41,0,400,12,0,0,62,1,280,30,0,14,0,0,45000,23,10,0,40,30.44,1,7
54,0,300,13,1,0,40,0,122,59,1,14,0,0,27500,35,39,0,30,21.156,1,4.066667
36,0,460,12,0,0,40,1,128,35,0,12,0,0,22500,18,17,0,24,15.844,1,5.333333
30,0,400,10,0,0,40,0,100,28,0,12,0,0,22500,14,10,1,20,17.3,1,5
47,0,560,16,0,0,42,0,600,43,0,16,0,0,112500,25,21,0,45,81.3,1,13.33333
46,0,1100,12,0,0,30,0,312,44,0,12,0,0,55000,28,26,1,24,38.776,1,13
29,0,356,12,0,1,40,0,340,29,0,12,1,0,32500,11,11,1,40,14.82,1,8.5
56,0,415,8,0,0,40,0,77,53,0,10,0,0,22500,42,37,0,16,18.496,1,4.8125
43,0,300,12,0,1,55,1,149,44,0,2,1,0,22500,25,36,0,35,14.752,1,4.257143
42,0,1000,16,0,0,55,0,635,44,0,17,0,0,67500,20,21,0,40,34.48,1,15.875
46,0,350,16,0,0,40,0,425,43,0,12,0,0,45000,24,25,0,40,22.9,1,10.625
33,1,520,16,0,0,40,0,264,33,0,16,0,0,45000,11,11,1,48,31.272,1,5.5
42,0,720,14,0,0,40,0,400,41,0,14,0,0,67500,22,21,0,40,46.7,1,10
45,1,400,18,0,0,40,1,656,45,0,18,0,0,67500,21,21,0,40,33.388,1,16.4
27,0,550,10,0,0,44,0,371,25,0,12,0,0,45000,11,7,1,40,25.708,1,9.275
37,0,960,12,0,0,80,1,270,34,0,12,0,0,67500,19,16,0,24,53.46,1,11.25
31,0,250,12,0,0,40,0,246,31,0,18,0,0,32500,13,7,0,35,19.708,1,7.028572
60,0,846,18,0,0,40,0,461,58,0,18,0,0,3000,36,34,0,30,0,1,15.36667
49,0,400,8,0,0,40,0,336,52,0,12,0,0,27500,35,34,0,40,10.028,1,8.4
43,1,1000,12,0,0,40,1,125,37,0,13,0,0,37500,25,18,0,16,31,1,7.8125
47,0,425,12,0,0,0,1,455,46,0,17,0,0,112500,29,23,0,40,88.84,1,11.375
33,1,284,13,0,0,38,0,301,32,0,12,0,1,22500,14,14,1,25,6.848,1,12.04
27,1,700,17,0,0,40,0,100,29,0,12,0,0,32500,4,11,0,20,27.3,1,5
57,1,588,16,0,0,40,0,230,54,0,16,0,0,45000,35,32,0,40,33.04,1,5.75
26,0,170,6,0,1,12,0,320,26,0,12,1,0,22500,14,8,1,40,5.86,1,8
29,0,349,15,1,0,60,0,700,32,1,16,0,0,45000,8,10,1,40,8.6,1,17.5
44,0,404,9,0,0,72,1,240,47,0,9,0,0,37500,29,32,0,40,25.02,1,6
38,0,500,14,0,0,40,1,320,36,0,13,0,0,11500,18,17,0,40,0,1,8
37,0,450,12,1,0,60,1,360,39,1,12,0,0,22500,19,21,0,40,3.78,1,9
30,0,608,12,0,0,45,0,247,28,0,12,0,0,37500,12,10,1,40,24.656,1,6.175
38,0,440,12,0,0,42,1,125,39,0,14,0,0,32500,20,19,0,25,26,1,5
46,0,574,12,0,0,45,0,65,34,0,12,0,0,37500,28,16,1,18,34.12,1,3.611111
39,0,820,16,1,0,40,0,1000,43,1,16,0,0,112500,17,21,1,40,60.5,1,25
57,0,1500,16,0,1,64,0,1100,51,0,16,0,0,112500,35,29,0,40,55.3,1,27.5
34,0,810,12,0,0,60,0,480,32,0,12,0,0,32500,16,14,1,40,7.54,1,12
46,1,734,12,0,0,43,1,945,43,0,13,0,0,112500,28,24,0,45,63.36,1,21
35,1,440,12,1,0,40,0,328,31,1,14,0,0,37500,17,11,1,40,20.444,1,8.2
49,0,184,7,0,1,40,0,297,45,0,8,1,0,13750,36,31,0,40,0,1,7.425
45,0,528,10,0,0,40,1,266,45,0,6,0,0,27500,29,33,0,40,13.668,1,6.65
35,0,500,12,0,0,40,0,300,41,0,15,0,0,45000,17,20,0,40,29.4,1,7.5
49,1,800,12,0,0,40,0,260,48,0,12,0,0,112500,31,30,0,40,98.98,1,6.5
41,0,1154,16,0,0,70,1,315,38,0,12,0,0,112500,19,20,0,35,96.12,1,9
24,0,310,12,0,0,30,0,300,23,0,12,0,0,37500,6,5,1,40,21.9,1,7.5
39,0,384,16,0,0,40,1,90,38,0,14,0,0,27500,17,18,0,15,22.82,1,6
27,0,600,15,0,0,40,0,410,26,0,15,0,0,67500,6,5,1,40,46.18,1,10.25
29,1,1000,12,0,0,44,0,550,29,0,13,0,0,112500,11,10,0,45,83.9,1,12.22222
22,0,800,9,0,0,50,0,700,30,0,12,0,0,55000,7,12,0,50,18.6,1,14
42,1,575,13,0,0,40,1,156,34,0,15,0,0,45000,23,13,0,25,36.888,1,6.24
34,1,335,8,0,1,42,0,335,32,0,6,1,1,27500,20,20,1,40,10.08,1,8.375
43,1,700,12,0,0,40,1,100,43,0,12,0,0,32500,25,25,0,18,27.3,1,5.555555
30,1,750,15,0,0,56,0,535,31,0,13,0,0,55000,9,12,1,40,27.18,1,13.375
33,0,500,16,0,0,40,0,100,27,0,12,0,0,45000,11,9,1,16,39.8,1,6.25
40,0,388,12,0,0,40,0,484,41,0,12,0,0,55000,22,23,0,40,29.832,1,12.1
45,0,363,12,0,0,40,1,581,43,0,13,0,0,55000,27,24,0,40,24.788,1,14.525
54,1,650,15,0,0,35,0,138,54,0,15,0,0,27500,33,33,0,28,20.324,1,4.928571
40,1,700,18,0,0,40,0,680,39,0,18,0,1,55000,16,15,1,40,19.64,1,17
53,0,250,12,0,0,40,0,250,49,0,12,0,0,27500,35,31,0,40,14.5,1,6.25
34,1,531,12,0,0,35,1,420,41,0,16,0,0,55000,16,19,0,32,33.16,1,13.125
33,0,105,13,0,0,20,0,397,31,0,12,0,0,27500,14,13,0,40,6.856,1,9.925
41,1,1759,16,1,0,48,1,300,41,1,16,0,0,67500,19,19,0,40,51.9,1,7.5
50,1,326,12,0,0,40,0,298,49,0,12,0,1,32500,32,31,0,35,17.004,1,8.514286
45,0,490,10,0,1,48,0,775,38,0,12,1,0,55000,29,20,0,70,14.7,1,11.07143
50,0,630,12,0,0,45,0,400,47,0,12,0,0,67500,32,29,0,32,46.7,1,12.5
23,1,230,6,0,1,40,1,200,29,0,16,1,0,17500,11,7,0,40,7.1,1,5
46,0,350,12,0,0,40,0,338,45,0,13,0,0,67500,28,26,0,40,49.924,1,8.45
47,1,420,12,0,0,40,0,150,48,0,12,0,0,27500,29,30,0,35,19.7,1,4.285714
39,0,757,12,0,0,37,1,158,40,0,13,0,0,45000,21,21,0,30,36.784,1,5.266667
36,0,390,12,0,0,40,0,60,35,0,10,0,0,27500,18,19,1,8,24.38,1,7.5
28,0,380,12,0,0,30,0,400,27,0,14,0,0,32500,10,7,0,40,11.7,1,10
49,0,680,12,0,0,40,1,600,46,0,16,0,0,45000,31,24,0,40,13.8,1,15
57,0,800,18,0,0,40,0,500,53,0,16,0,0,67500,33,31,0,40,41.5,1,12.5
41,0,1008,18,0,0,60,1,449,35,0,14,0,0,67500,17,15,0,40,44.152,1,11.225
45,1,577,16,0,0,40,1,190,45,0,12,0,0,45000,23,27,0,35,35.12,1,5.428571
52,0,890,10,0,0,32,0,276,50,0,12,0,0,55000,36,32,0,35,40.648,1,7.885714
30,0,600,16,0,0,55,0,360,29,0,16,0,0,55000,8,7,1,50,36.28,1,7.2
57,1,600,13,0,0,40,1,100,41,0,13,0,0,55000,38,22,0,18,49.8,1,5.555555
36,0,400,12,0,0,30,0,280,27,0,12,0,0,32500,18,9,0,40,17.94,1,7
27,0,523,12,0,0,70,0,257,25,0,12,0,0,32500,9,7,1,35,19.136,1,7.342857
64,0,174,14,0,0,40,1,40,56,0,13,0,0,27500,44,37,0,8,25.42,1,5
44,0,850,12,0,0,50,1,380,43,0,12,0,0,45000,26,25,0,35,25.24,1,10.85714
58,0,240,12,0,0,45,0,170,54,0,8,0,0,17500,40,40,0,40,8.66,1,4.25
55,0,500,12,0,0,55,0,700,55,0,17,0,0,3000,37,32,0,45,0,1,15.55556
59,0,350,12,1,0,40,0,450,49,1,12,0,0,37500,41,31,0,35,14.1,1,12.85714
52,1,260,14,0,0,40,1,175,38,0,14,0,0,17500,32,18,0,30,8.4,1,5.833333
48,0,317,12,0,0,40,1,170,37,0,12,0,0,13750,30,19,0,40,4.91,1,4.25
48,0,317,12,0,0,40,1,170,37,0,12,0,0,13750,30,19,0,40,4.91,1,4.25
35,0,380,11,0,1,40,1,260,44,0,12,1,0,32500,18,26,0,40,18.98,1,6.5
39,0,775,16,0,0,18,0,87,42,0,16,0,0,27500,17,20,1,12,22.976,1,7.25
37,0,800,16,0,0,65,0,611,38,0,16,0,1,67500,15,16,1,40,35.728,1,15.275
29,0,603,12,0,0,40,0,600,22,0,12,0,0,67500,11,4,0,40,36.3,1,15
32,0,456,14,0,0,48,0,320,31,0,12,0,0,45000,12,13,1,40,28.36,1,8
34,1,530,12,0,1,50,0,500,34,0,15,1,0,17500,16,13,1,40,0,1,12.5
24,0,560,11,0,0,31,0,280,28,0,12,0,1,17500,7,10,1,40,2.94,1,7
37,1,800,12,0,0,48,0,550,28,0,14,0,0,67500,19,8,1,40,38.9,1,13.75
39,0,1165,18,0,0,65,1,576,34,0,12,0,0,112500,15,16,0,25,82.548,1,23.04
33,1,1080,13,0,0,24,0,543,31,0,12,0,0,32500,14,13,1,42,4.264,1,12.92857
39,0,320,6,0,0,80,1,173,34,0,12,0,0,6250,27,16,0,32,0,1,5.40625
32,0,675,16,0,0,40,0,96,32,0,16,0,0,67500,10,10,1,12,62.508,1,8
39,0,900,17,0,0,16,1,500,43,0,14,0,0,45000,16,23,0,40,19,1,12.5
24,0,316,12,0,0,40,0,358,31,0,13,0,0,32500,6,12,1,40,13.884,1,8.95
32,0,825,16,0,0,40,0,850,32,0,16,0,1,45000,10,10,1,45,0.8,1,18.88889
39,0,1200,15,0,0,60,0,440,41,0,14,0,0,55000,18,21,1,20,32.12,1,22
41,0,244,14,0,1,60,0,433,34,0,16,1,1,45000,21,12,1,35,22.484,1,12.37143
22,0,240,12,0,0,40,0,152,22,0,12,0,0,8750,4,4,1,40,0.846,1,3.8
28,1,830,12,0,0,58,0,520,28,0,12,0,0,67500,10,10,1,40,40.46,1,13
60,0,229,12,0,0,40,0,229,58,0,12,0,0,13750,42,40,0,35,1.842,1,6.542857
36,1,590,16,0,0,32,0,559,35,0,16,0,0,55000,14,13,0,40,25.932,1,13.975
43,1,563,13,0,0,40,1,200,42,0,14,0,0,32500,24,22,0,40,22.1,1,5
34,1,500,12,0,0,60,1,250,39,0,12,0,0,27500,16,21,0,40,14.5,1,6.25
49,0,1000,18,0,0,40,0,400,48,0,14,0,0,112500,25,28,0,40,91.7,1,10
55,1,557,10,0,0,40,0,264,46,0,12,0,0,55000,39,28,0,40,41.272,1,6.6
31,0,750,12,0,1,48,0,750,30,0,15,0,0,55000,13,9,1,36,16,1,20.83333
52,0,1000,17,0,0,50,1,700,51,0,17,0,1,112500,29,28,0,32,76.1,1,21.875
27,1,360,11,0,0,40,0,203,28,0,12,0,0,32500,10,10,1,36,21.944,1,5.638889
50,0,450,12,0,0,30,1,550,45,0,13,1,0,6250,32,26,0,40,0,1,13.75
52,0,280,9,0,0,40,0,250,46,0,9,0,0,13750,37,31,0,40,0.75,1,6.25
41,0,500,14,0,0,40,0,280,44,0,12,0,1,0,21,26,1,40,0,1,7
37,0,800,14,0,0,40,1,350,35,0,12,0,0,37500,17,17,0,48,19.3,1,7.291667
32,1,765,12,0,0,55,0,650,32,0,12,0,0,45000,14,14,0,35,11.2,1,18.57143
38,1,343,12,1,0,40,0,278,27,1,13,0,0,11500,20,8,1,40,0,1,6.95
36,0,210,12,0,0,31,1,135,37,0,10,0,0,22500,18,21,0,30,15.48,1,4.5
42,0,550,12,0,1,40,0,250,37,0,10,1,0,37500,24,21,0,40,24.5,1,6.25
38,0,500,12,0,1,45,0,380,31,0,12,0,0,37500,20,13,1,40,17.74,1,9.5
50,0,240,12,0,1,0,0,358,44,0,7,1,1,13750,32,31,0,49,0,1,7.306122
50,0,240,12,0,1,0,0,358,44,0,7,1,1,13750,32,31,0,49,0,1,7.306122
28,0,500,14,0,0,40,0,350,27,0,16,0,1,45000,8,5,0,45,26.8,1,7.777778
41,1,770,15,0,0,40,0,80,35,0,12,0,0,45000,20,17,1,16,40.84,1,5
51,1,720,13,0,0,40,0,90,48,0,13,0,0,37500,32,29,1,20,32.82,1,4.5
34,1,360,12,0,0,40,1,171,34,0,15,0,0,22500,16,13,0,32,13.608,1,5.34375
33,0,940,16,0,0,55,1,110,33,0,13,0,0,45000,11,14,0,24,39.28,1,4.583333
43,0,500,13,0,0,40,1,200,38,0,12,0,0,32500,24,20,0,40,22.1,1,5
43,0,250,16,0,0,40,1,120,40,0,16,0,0,37500,21,18,0,28,31.26,1,4.285714
35,0,425,11,0,0,40,1,400,30,0,12,0,0,45000,18,12,0,40,24.2,1,10
49,0,1212,13,0,0,50,0,418,49,0,12,0,0,112500,30,31,0,40,90.764,1,10.45
50,0,533,12,0,0,40,0,800,49,0,14,0,0,55000,32,29,0,26,13.4,1,30.76923
49,1,1100,13,0,0,47,0,600,44,0,13,0,1,112500,30,25,0,40,81.3,1,15
48,0,500,12,0,0,60,1,85,33,0,13,0,0,37500,30,14,0,25,33.08,1,3.4
45,0,175,13,0,0,20,0,253,41,0,12,0,0,11500,26,23,1,40,0,1,6.325
37,1,460,12,0,0,40,1,294,35,0,13,0,0,55000,19,16,0,45,39.712,1,6.533333
52,0,125,10,0,0,42,0,450,46,0,12,0,0,17500,36,28,0,32,0,1,14.0625
38,0,308,12,0,0,32,0,378,42,0,15,0,1,45000,20,21,1,40,25.344,1,9.45
45,0,282,13,0,0,40,1,144,37,0,13,0,0,17500,26,18,0,32,10.012,1,4.5
49,1,700,18,0,0,40,0,350,40,0,12,0,1,67500,25,22,0,40,49.3,1,8.75
30,0,500,18,0,0,40,0,500,28,0,18,0,0,45000,6,4,0,40,19,1,12.5
49,1,900,13,0,0,40,0,280,57,0,12,0,0,55000,30,39,0,40,40.44,1,7
44,1,584,14,0,0,40,1,750,41,0,12,0,0,45000,24,23,0,40,6,1,18.75
36,0,1000,18,0,0,40,1,450,37,0,18,0,1,67500,12,13,0,40,44.1,1,11.25
62,0,644,18,0,0,40,0,368,53,0,12,0,0,55000,38,35,0,40,35.864,1,9.2
23,0,70,15,0,0,10,0,120,24,0,0,0,0,13750,2,18,0,15,7.51,1,8
30,1,870,12,0,0,40,0,525,28,0,15,0,0,55000,12,7,1,36,27.7,1,14.58333
51,1,461,12,0,0,40,0,340,42,0,12,0,0,3000,33,24,0,40,0,1,8.5
26,0,275,14,0,0,40,0,450,30,0,16,0,0,32500,6,8,0,40,9.1,1,11.25
44,0,500,18,0,0,60,1,535,40,0,18,0,0,37500,20,16,0,45,9.68,1,11.88889
32,0,370,12,0,0,45,0,423,30,0,12,0,0,32500,14,12,1,40,10.504,1,10.575
34,0,900,18,0,0,40,1,800,34,0,18,0,0,45000,10,10,0,60,3.4,1,13.33333
52,0,692,14,0,0,40,0,650,53,0,12,0,0,67500,32,35,0,40,33.7,1,16.25
29,0,160,16,0,0,0,0,130,30,0,16,0,0,32500,7,8,0,32,25.74,1,4.0625
38,1,353,12,0,0,50,1,210,44,0,9,0,0,32500,20,29,0,40,21.58,1,5.25
38,1,1035,13,0,0,50,1,380,35,0,12,0,0,55000,19,17,0,40,35.24,1,9.5
50,1,687,12,0,0,40,0,401,39,0,12,0,1,55000,32,21,0,40,34.148,1,10.025
34,0,400,14,1,0,70,0,250,32,1,15,0,0,0,14,11,1,50,0,1,5
31,0,210,12,0,0,40,0,170,23,0,9,0,0,17500,13,8,0,40,8.66,1,4.25
42,0,630,12,0,0,56,1,150,33,0,12,0,1,45000,24,15,0,15,37.2,1,10
41,0,450,12,1,0,24,1,160,41,1,9,0,0,32500,23,26,0,40,24.18,1,4
35,0,400,12,0,0,60,1,210,34,0,12,0,0,27500,17,16,0,24,16.58,1,8.75
28,0,750,14,0,0,50,0,557,27,0,17,0,1,3000,8,4,1,40,0,1,13.925
48,0,560,9,0,1,40,0,152,45,0,9,1,1,37500,33,30,0,35,29.596,1,4.342857
62,0,1279,14,0,0,46,0,270,50,0,12,1,0,3000,42,32,0,32,0,1,8.4375
39,0,700,18,0,0,50,0,96,37,0,18,0,0,37500,15,13,0,6,32.508,1,16
56,0,330,7,0,0,40,1,160,36,0,12,0,0,37500,43,18,0,28,29.18,1,5.714286
38,1,504,12,1,0,42,1,300,37,1,16,0,1,32500,20,15,0,40,16.9,1,7.5
40,0,500,12,0,0,40,0,85,38,0,12,0,0,37500,22,20,1,24,33.08,1,3.541667
39,0,600,12,0,0,40,0,200,37,0,10,0,0,6250,21,21,1,40,0,1,5
46,0,903,16,0,0,50,0,232,45,0,12,0,0,55000,24,27,0,35,42.936,1,6.628572
30,0,650,13,1,0,40,0,35,24,1,12,0,0,27500,11,6,1,8,25.68,1,4.375
45,0,461,12,0,0,40,0,730,43,0,17,0,1,55000,27,20,0,40,17.04,1,18.25
42,1,655,13,0,1,50,1,190,43,0,13,1,0,32500,23,24,0,20,22.62,1,9.5
23,1,425,12,0,0,32,0,226,25,0,12,0,0,32500,5,7,1,40,20.748,1,5.65
48,1,800,10,0,0,50,1,475,40,0,12,0,0,67500,32,22,0,45,42.8,1,10.55556
53,0,455,12,0,0,70,0,450,52,0,12,0,0,112500,35,34,0,40,89.1,1,11.25
25,1,520,12,0,0,40,0,540,27,0,12,0,0,37500,7,9,0,25,9.42,1,21.6
35,0,360,16,0,0,40,0,420,27,0,16,0,0,22500,13,5,0,40,0.66,1,10.5
39,0,1045,12,0,0,50,0,595,36,0,14,0,0,112500,21,16,0,40,81.56,1,14.875
34,1,480,15,0,0,40,1,320,29,0,12,0,0,45000,13,11,0,40,28.36,1,8
40,1,646,14,0,0,39,1,191,38,0,13,0,0,32500,20,19,0,30,22.568,1,6.366667
27,0,419,12,0,0,36,0,168,26,0,12,0,0,22500,9,8,1,40,13.764,1,4.2
44,1,611,12,0,0,52,1,340,35,0,14,0,0,45000,26,15,0,40,27.32,1,8.5
40,0,740,12,0,0,50,1,98,40,0,12,0,0,45000,22,22,0,12,39.904,1,8.166667
46,0,690,17,1,0,40,0,730,37,1,16,0,0,67500,23,15,0,40,29.54,1,18.25
48,1,962,18,0,0,35,1,156,44,0,17,0,1,37500,24,21,0,15,29.388,1,10.4
57,0,450,12,0,0,43,0,503,53,0,12,0,0,27500,39,35,0,40,1.344,1,12.575
49,1,600,12,0,0,40,0,485,51,0,12,0,0,55000,31,33,0,40,29.78,1,12.125
44,1,271,4,0,1,38,1,214,36,0,11,1,0,17500,34,19,0,40,6.372,1,5.35
37,0,630,16,0,0,65,0,40,36,0,12,0,0,27500,15,18,1,8,25.42,1,5
40,1,620,18,0,0,60,0,500,37,0,14,0,0,32500,16,17,0,35,6.5,1,14.28571
32,0,100,12,0,1,30,1,140,29,0,10,1,0,13750,14,13,0,35,6.47,1,4
23,0,375,14,0,0,45,0,275,22,0,13,0,0,27500,3,3,0,40,13.2,1,6.875
43,1,600,11,1,0,40,1,450,42,1,12,0,1,55000,26,24,0,40,31.6,1,11.25
61,0,150,13,0,0,25,0,191,52,0,12,0,0,45000,42,34,0,30,35.068,1,6.366667
34,0,300,12,0,0,50,1,100,32,0,12,0,0,32500,16,14,0,12,27.3,1,8.333333
40,1,400,12,1,0,8,0,250,42,1,12,0,0,17500,22,24,1,40,4.5,1,6.25
36,0,154,18,0,0,45,0,420,43,0,13,0,0,112500,12,24,0,40,90.66,1,10.5
45,0,640,12,0,0,40,1,692,26,0,18,0,0,3000,27,2,0,45,0,1,15.37778
44,0,1000,16,0,0,50,1,560,43,0,16,0,0,112500,22,21,0,40,83.38,1,14
55,0,315,15,0,0,50,0,283,54,0,12,0,0,32500,34,36,0,56,17.784,1,5.053571
42,0,700,18,0,0,38,0,558,39,0,16,0,0,67500,18,17,1,40,38.484,1,13.95
44,1,700,16,0,0,45,1,250,37,0,16,0,0,22500,22,15,0,35,9.5,1,7.142857
31,0,98,15,0,0,15,0,519,28,0,16,0,0,32500,10,6,0,40,5.512,1,12.975
41,0,500,12,0,0,50,1,375,36,0,12,0,0,0,23,18,0,40,0,1,9.375
42,0,500,15,0,0,65,1,225,37,0,12,0,0,55000,21,19,0,32,43.3,1,7.03125
39,0,420,14,0,0,70,0,200,29,0,12,0,0,27500,19,11,1,35,17.1,1,5.714286
43,0,500,16,0,0,40,1,211,42,0,12,0,0,112500,21,24,0,24,101.528,1,8.791667
41,0,1250,16,0,1,40,0,850,35,0,16,0,0,112500,19,13,1,40,68.3,1,21.25
22,0,200,12,0,1,40,0,175,23,0,10,1,0,11500,4,7,0,40,2.4,1,4.375
40,0,552,12,0,0,48,1,225,35,0,12,0,0,55000,22,17,0,40,43.3,1,5.625
56,0,720,12,0,0,40,0,284,51,0,12,0,0,27500,38,33,0,40,12.732,1,7.1
33,0,960,16,0,0,50,0,327,27,0,14,0,0,55000,11,7,0,40,37.996,1,8.175
58,1,750,18,0,0,40,0,325,55,0,18,0,0,55000,34,31,0,40,38.1,1,8.125
43,0,425,12,0,0,40,1,410,41,0,13,0,0,45000,25,22,0,40,23.68,1,10.25
55,0,1923,15,0,0,52,0,500,56,0,13,0,0,55000,34,37,0,35,29,1,14.28571
53,0,1000,12,0,0,0,1,100,42,0,13,0,0,32500,35,23,0,40,27.3,1,2.5
51,0,470,14,0,0,40,0,440,44,0,13,0,0,37500,31,25,0,40,14.62,1,11
21,0,230,12,0,0,43,0,237,20,0,12,0,0,11500,3,2,0,40,0,1,5.925
36,1,900,16,0,0,60,1,360,35,0,16,0,1,112500,14,13,0,27,93.78,1,13.33333
46,0,700,16,0,0,40,1,150,46,0,16,0,0,32500,24,24,0,15,24.7,1,10
43,0,100,14,0,1,20,0,600,45,0,18,0,1,32500,23,21,0,25,1.3,1,24
44,0,575,12,0,0,73,1,214,36,0,12,0,0,37500,26,18,0,40,26.372,1,5.35
43,0,385,16,0,0,40,1,543,40,0,18,0,0,55000,21,16,0,40,26.764,1,13.575
30,1,500,16,1,0,48,0,248,28,1,15,0,0,32500,8,7,1,40,19.604,1,6.2
59,0,461,12,0,0,40,0,229,53,0,12,0,0,32500,41,35,0,35,20.592,1,6.542857
46,1,1150,18,0,0,35,1,600,43,0,18,0,1,112500,22,19,0,25,81.3,1,24
